대지위치,gu_name,hdong_code,hdong_name,SYDATE,total_area,total_units,PNU,lng,lat
서울특별시 은평구 응암동 81-156,은평구,11120590,응암1동,1991-07-19,0.0,9.0,1138010700000810156,126.92818248391,37.6004427781719
서울특별시 은평구 불광동 446-14,은평구,11120720,불광2동,1991-08-06,0.0,11.0,1138010300004460014,126.924846977436,37.6255202608142
서울특별시 은평구 불광동 471-58,은평구,11120720,불광2동,1991-06-04,145.0,6.0,1138010300004710058,126.924522934618,37.6274875383575
서울특별시 은평구 불광동 479-96,은평구,11120720,불광2동,2000-05-29,195.6,7.0,1138010300004790096,126.92133500886,37.6265615845625
서울특별시 은평구 불광동 484-321,은평구,11120720,불광2동,1990-12-28,0.0,6.0,1138010300004840321,126.921564020236,37.6209963404964
서울특별시 은평구 갈현동 12-166,은평구,11120550,갈현1동,1993-02-10,159.0,7.0,1138010400000120166,126.914072156756,37.6279941329628
서울특별시 은평구 갈현동 262-13,은평구,11120550,갈현1동,2003-04-23,264.0,8.0,1138010400002620013,126.915221048325,37.6240283705601
서울특별시 은평구 갈현동 281-200,은평구,11120550,갈현1동,1978-07-04,182.0,2.0,1138010400002810200,126.914202333262,37.6230541178267
서울특별시 은평구 갈현동 419-12,은평구,11120550,갈현1동,2002-07-03,115.0,3.0,1138010400004190012,126.918193286305,37.625307977809
서울특별시 은평구 갈현동 464-13,은평구,11120560,갈현2동,2002-05-24,198.0,8.0,1138010400004640013,126.917089347293,37.6128939398828
서울특별시 은평구 갈현동 517-48,은평구,11120560,갈현2동,1991-02-23,102.8,3.0,1138010400005170048,126.912461949404,37.6184301435933
서울특별시 은평구 갈현동 521-11,은평구,11120560,갈현2동,1986-10-11,162.0,6.0,1138010400005210011,126.911335751905,37.6159219434983
서울특별시 은평구 구산동 15-5,은평구,11120570,구산동,1996-01-27,357.41,10.0,1138010500000150005,126.910391192252,37.6101059796145
서울특별시 은평구 구산동 25-55,은평구,11120570,구산동,2003-01-29,345.4,8.0,1138010500000250055,126.912596783487,37.6077473123462
서울특별시 은평구 구산동 215-2,은평구,11120570,구산동,2002-11-28,297.2,8.0,1138010500002150002,126.913334353079,37.6123726329415
서울특별시 은평구 대조동 67-37,은평구,11120580,대조동,1991-07-03,0.0,8.0,1138010600000670037,126.923022063221,37.609242016146
서울특별시 은평구 대조동 208-15,은평구,11120580,대조동,1998-11-04,277.4,11.0,1138010600002080015,126.921919689217,37.6130959026706
서울특별시 은평구 응암동 48-3,은평구,11120590,응암1동,1986-06-18,172.0,6.0,1138010700000480003,126.92938608382,37.5992906868603
서울특별시 은평구 응암동 102-22,은평구,11120590,응암1동,1996-03-22,493.72,10.0,1138010700001020022,126.923278580157,37.5991023518409
서울특별시 은평구 응암동 115-29,은평구,11120590,응암1동,2007-11-27,198.3,7.0,1138010700001150029,126.919637661205,37.5986178087696
서울특별시 은평구 응암동 197-26,은평구,11120590,응암1동,1986-12-06,212.0,6.0,1138010700001970026,126.922593870877,37.5976335599515
서울특별시 은평구 응암동 731-21,은평구,11120730,응암3동,2003-08-18,0.0,8.0,1138010700007310021,126.920216066536,37.5851642305803
서울특별시 은평구 역촌동 5-9,은평구,11120740,역촌동,2003-03-27,187.7,6.0,1138010800000050009,126.918141498166,37.6090015913977
서울특별시 은평구 역촌동 31-20,은평구,11120740,역촌동,1994-02-23,197.7,11.0,1138010800000310020,126.919580060194,37.603212009985
서울특별시 은평구 역촌동 52-41,은평구,11120740,역촌동,2001-07-19,316.4,8.0,1138010800000520041,126.910076877427,37.6063673558077
서울특별시 은평구 역촌동 56-21,은평구,11120740,역촌동,1991-10-23,0.0,10.0,1138010800000560021,126.911598939547,37.6050475647571
서울특별시 은평구 역촌동 59-14,은평구,11120740,역촌동,2003-12-18,286.0,8.0,1138010800000590014,126.913669207935,37.6052661457521
서울특별시 은평구 역촌동 64-49,은평구,11120740,역촌동,2002-08-16,223.5,6.0,1138010800000640049,126.913736222321,37.6038201060139
서울특별시 은평구 역촌동 66-35,은평구,11120740,역촌동,2005-05-30,149.77,4.0,1138010800000660035,126.91367719255,37.6023745143523
서울특별시 서대문구 창천동 404,서대문구,11130750,신촌동,1991-11-28,0.0,8.0,1141011600004040000,126.928003579207,37.5609223868907
서울특별시 종로구 숭인동 179-31,종로구,11010710,숭인2동,2003-09-15,75.6,4.0,1111017500001790031,127.019162485764,37.5765506400037
서울특별시 종로구 숭인동 179-12,종로구,11010710,숭인2동,2003-09-15,130.8,6.0,1111017500001790012,127.019195697654,37.5767171383713
서울특별시 은평구 역촌동 77-2,은평구,11120740,역촌동,2003-04-25,152.7,4.0,1138010800000770002,126.909574511546,37.6026143492317
서울특별시 은평구 증산동 245,은평구,11120670,증산동,1996-04-22,1109.2,35.0,1138011000002450000,126.911315196125,37.5876347076033
서울특별시 은평구 불광동 114-1,은평구,11120720,불광2동,1986-07-22,168.0,6.0,1138010300001140001,126.928440049639,37.6223713826884
서울특별시 은평구 불광동 331-132,은평구,11120520,불광1동,2002-06-17,292.0,8.0,1138010300003310132,126.928264253671,37.6184744148242
서울특별시 서대문구 홍제동 267-15,서대문구,11130640,홍제3동,2002-03-07,202.27,7.0,1141011100002670015,126.948217833182,37.5916332846949
서울특별시 서대문구 홍제동 267-21,서대문구,11130640,홍제3동,1986-07-05,105.6,3.0,1141011100002670021,126.947859685542,37.5918057570964
서울특별시 서대문구 홍제동 312-35,서대문구,11130620,홍제1동,1965-12-02,0.0,81.0,1141011100003120035,126.941987636998,37.5874613154249
서울특별시 서대문구 대신동 84-6,서대문구,11130750,신촌동,2003-03-07,303.8,17.0,1141011300000840006,126.943971398352,37.5640391215907
서울특별시 은평구 역촌동 58-13,은평구,11120740,역촌동,1995-10-14,285.66,10.0,1138010800000580013,126.912169353092,37.6040040136885
서울특별시 강북구 미아동 836-82,강북구,11090690,삼양동,1975-10-14,80.0,2.0,1130510100008360082,127.016077988566,37.6228933851491
서울특별시 은평구 응암동 766,은평구,11120600,응암2동,2021-04-12,,,1138010700007660000,126.922071453674,37.5922561896809
서울특별시 강남구 개포동 165,강남구,11230800,개포2동,1987-11-24,180.3,1.0,1168010300001650000,127.061161696027,37.483503001176
서울특별시 동대문구 장안동 94-27,동대문구,11060880,장안2동,2003-07-02,3176.8,99.0,1123010600000940027,127.07067899871,37.5814183878742
서울특별시 영등포구 문래동3가 54,영등포구,11190760,문래동,2001-11-21,0.0,92.0,1156012100000540000,126.896777740873,37.5161435802169
서울특별시 강남구 도곡동 464,강남구,11230670,도곡2동,1985-12-31,4519.94,0.0,1168011800004640000,127.048897057659,37.4868899273565
서울특별시 은평구 불광동 377-20,은평구,11120720,불광2동,2008-09-09,162.0,4.0,1138010300003770020,126.922616333842,37.6222971599569
서울특별시 중랑구 상봉동 261-7,중랑구,11070590,상봉1동,2022-09-14,389.7,10.0,1126010200002610007,127.087734931003,37.6009956786944
서울특별시 중랑구 묵동 121-130,중랑구,11070640,묵1동,2003-12-04,139.0,3.0,1126010400001210130,127.080430201437,37.6117958195871
서울특별시 강북구 미아동 203-24,강북구,11090700,미아동,1992-10-23,618.2,12.0,1130510100002030024,127.024611131812,37.6290309679181
서울특별시 강북구 미아동 258-75,강북구,11090700,미아동,1988-11-11,170.0,6.0,1130510100002580075,127.031769754924,37.6275301062346
서울특별시 강북구 미아동 258-213,강북구,11090710,송중동,1987-02-27,0.0,2.0,1130510100002580213,127.03250926109,37.623102815499
서울특별시 강북구 미아동 258-590,강북구,11090700,미아동,1987-10-17,0.0,6.0,1130510100002580590,127.030953382833,37.6279366681497
서울특별시 강북구 미아동 837-915,강북구,11090690,삼양동,1980-12-20,0.0,6.0,1130510100008370915,127.013009841053,37.6204850633211
서울특별시 강북구 미아동 90-45,강북구,11090710,송중동,1980-06-27,0.0,4.0,1130510100000900045,127.031674305719,37.6158958609044
서울특별시 강북구 미아동 198-15,강북구,11090700,미아동,2001-09-17,332.2,3.0,1130510100001980015,127.028052250526,37.6268636877974
서울특별시 도봉구 창동 459-5,도봉구,11100610,창3동,2001-11-14,165.0,7.0,1132010700004590005,127.041811476153,37.6376678404544
서울특별시 도봉구 창동 609-79,도봉구,11100600,창2동,2003-01-14,110.17,4.0,1132010700006090079,127.040076474896,37.6447090955653
서울특별시 도봉구 창동 645-11,도봉구,11100600,창2동,1993-12-07,332.8,17.0,1132010700006450011,127.034661651145,37.6424490702876
서울특별시 도봉구 창동 645-12,도봉구,11100600,창2동,1993-11-02,332.8,17.0,1132010700006450012,127.034540448127,37.6425215449705
서울특별시 도봉구 창동 691-8,도봉구,11100630,창5동,1993-12-30,194.7,9.0,1132010700006910008,127.039473097127,37.6519712249763
서울특별시 도봉구 창동 715-5,도봉구,11100630,창5동,1986-11-10,0.0,6.0,1132010700007150005,127.039980337658,37.6558161772665
서울특별시 도봉구 도봉동 601-45,도봉구,11100640,도봉1동,2000-06-29,200.8,9.0,1132010800006010045,127.04395283829,37.6746323781956
서울특별시 도봉구 도봉동 601-46,도봉구,11100640,도봉1동,2004-06-24,206.2,7.0,1132010800006010046,127.043978091014,37.674781661056
서울특별시 도봉구 도봉동 615-9,도봉구,11100640,도봉1동,2002-12-14,293.75,12.0,1132010800006150009,127.041392577521,37.6725117680672
서울특별시 마포구 신수동 89-38,마포구,11140630,신수동,1991-10-22,0.0,19.0,1144011100000890038,126.938103022367,37.5480348370626
서울특별시 마포구 당인동 12-3,마포구,11140760,서강동,1990-03-02,0.0,8.0,1144011800000120003,126.919385189671,37.5462712795133
서울특별시 마포구 당인동 24-4,마포구,11140760,서강동,1991-07-10,0.0,16.0,1144011800000240004,126.92005519149,37.5459677380124
서울특별시 마포구 서교동 442-14,마포구,11140660,서교동,2002-11-01,274.4,8.0,1144012000004420014,126.910312753409,37.5570294101283
서울특별시 도봉구 창동 7,도봉구,11100620,창4동,2013-11-12,793.0,120.0,1132010700000070000,127.049045042841,37.6522341445137
서울특별시 마포구 합정동 377-29,마포구,11140680,합정동,1992-11-20,217.5,5.0,1144012200003770029,126.911038749899,37.5472444017044
서울특별시 마포구 합정동 391-32,마포구,11140680,합정동,2002-04-16,208.3,7.0,1144012200003910032,126.909314978124,37.5503198196909
서울특별시 마포구 합정동 426-32,마포구,11140680,합정동,1989-05-23,0.0,6.0,1144012200004260032,126.911060324721,37.5524200220454
서울특별시 마포구 합정동 429-39,마포구,11140680,합정동,1999-12-17,282.3,9.0,1144012200004290039,126.909625245257,37.5524089312855
서울특별시 마포구 합정동 434-6,마포구,11140680,합정동,2003-06-20,183.2,6.0,1144012200004340006,126.907343440104,37.5515733793245
서울특별시 마포구 합정동 443-2,마포구,11140680,합정동,2002-10-23,165.3,8.0,1144012200004430002,126.905234470975,37.5514684511871
서울특별시 마포구 합정동 445-7,마포구,11140680,합정동,1994-04-09,318.6,13.0,1144012200004450007,126.9068942938,37.5502873919329
서울특별시 마포구 합정동 358-1,마포구,11140680,합정동,1993-11-03,262.3,10.0,1144012200003580001,126.918274124657,37.5465385629026
서울특별시 마포구 합정동 365-4,마포구,11140680,합정동,1987-12-29,182.5,6.0,1144012200003650004,126.915896169083,37.546450577469
서울특별시 마포구 망원동 395-50,마포구,11140690,망원1동,2007-10-05,133.2,6.0,1144012300003950050,126.904238952766,37.5533145132737
서울특별시 강서구 화곡동 46-103,강서구,11160550,화곡본동,1996-05-27,281.0,10.0,1150010300000460103,126.84846402988,37.5448552019134
서울특별시 마포구 망원동 406-15,마포구,11140690,망원1동,2002-11-01,261.2,8.0,1144012300004060015,126.90216944631,37.5544132050288
서울특별시 마포구 망원동 435-4,마포구,11140700,망원2동,2001-12-28,1013.9,19.0,1144012300004350004,126.90313086089,37.5609543346981
서울특별시 마포구 망원동 460-1,마포구,11140690,망원1동,1990-12-17,0.0,6.0,1144012300004600001,126.900092733487,37.5538281603158
서울특별시 마포구 망원동 460-14,마포구,11140690,망원1동,1990-12-19,0.0,6.0,1144012300004600014,126.900129432638,37.5537195310587
서울특별시 마포구 연남동 561-45,마포구,11140710,연남동,2002-02-06,170.1,12.0,1144012400005610045,126.921708234276,37.5613140978734
서울특별시 마포구 성산동 165-87,마포구,11140730,성산2동,1992-06-24,169.0,5.0,1144012500001650087,126.90723431069,37.5675781486493
서울특별시 마포구 성산동 250-29,마포구,11140720,성산1동,1995-11-07,250.2,14.0,1144012500002500029,126.910015872868,37.5592112186516
서울특별시 마포구 성산동 263-14,마포구,11140720,성산1동,1986-12-31,127.1,4.0,1144012500002630014,126.906175991929,37.5610614896364
서울특별시 마포구 성산동 623-1,마포구,11140720,성산1동,1987-07-03,0.0,3.0,1144012500006230001,126.916867599396,37.5618759838084
서울특별시 강북구 번동 148-102,강북구,11090610,번2동,1990-08-16,0.0,6.0,1130510200001480102,127.035783707031,37.6273171352713
서울특별시 강북구 번동 148-234,강북구,11090610,번2동,1992-08-21,198.0,11.0,1130510200001480234,127.035100164998,37.6280461486034
서울특별시 강북구 번동 459-77,강북구,11090600,번1동,2001-04-18,174.5,9.0,1130510200004590077,127.031530143089,37.6384782284412
서울특별시 강북구 번동 760,강북구,11090610,번2동,2001-09-11,0.0,99.0,1130510200007600000,127.035528776935,37.6315060777268
서울특별시 강북구 번동 148-461,강북구,11090610,번2동,1990-06-14,150.67,6.0,1130510200001480461,127.03645884942,37.6282044003271
서울특별시 도봉구 창동 305,도봉구,11100630,창5동,1990-09-06,0.0,1.0,1132010700003050000,127.039404572356,37.6535360746342
서울특별시 동작구 상도동 202-252,동작구,11200560,상도4동,2010-10-11,281.0,8.0,1159010200002020252,126.940155109144,37.4994516849088
서울특별시 용산구 한남동 390-11,용산구,11030740,한남동,1999-07-30,1693.0,8.0,1117013100003900011,127.010835835252,37.5315701910508
서울특별시 성동구 금호동3가 1168-9,성동구,11040720,금호2·3가동,1992-02-14,0.0,7.0,1120011100011680009,127.019492638581,37.5515323509178
서울특별시 성동구 금호동3가 1265-15,성동구,11040720,금호2·3가동,1996-04-06,301.0,4.0,1120011100012650015,127.02019950705,37.5499463849113
서울특별시 성동구 금호동4가 1529-1,성동구,11040620,금호4가동,1986-09-30,0.0,6.0,1120011200015290001,127.017090828635,37.5458289509106
서울특별시 성북구 정릉동 824,성북구,11080650,정릉4동,1995-01-11,1112.0,19.0,1129013300008240000,126.998369584151,37.6195918992714
서울특별시 성동구 행당동 349,성동구,11040560,행당1동,2003-12-23,0.0,0.0,1120010700003490000,127.036079977869,37.5549200740591
서울특별시 성동구 금호동1가 63,성동구,11040590,금호1가동,1995-11-22,83.0,4.0,1120010900000630000,127.020514936922,37.5571069214326
서울특별시 성동구 금호동2가 501-11,성동구,11040720,금호2·3가동,2002-08-14,199.73,6.0,1120011000005010011,127.01797628916,37.5509823518606
